Overall Accuracy: 99.97551620011426
Class 1 Accuracy: 99.98073217726397
Class 2 Accuracy: 99.97411472354524
Predict	Actual	Dist. from plane
2	2	6.86475
2	2	1.35186
1	1	-4.11569
2	2	6.27084
2	2	6.68824
1	1	-3.26063
2	2	6.25301
2	2	6.24419
2	2	6.96906
2	2	5.49605
2	2	6.75482
2	2	6.31083
2	2	6.25207
2	2	7.05951
2	2	6.67235
1	1	-3.20273
2	2	6.65381
2	2	6.28557
2	2	6.61968
2	2	7.03922
2	2	6.48914
1	1	-3.90285
2	2	6.86551
2	2	6.59957
2	2	7.00871
2	2	6.27156
2	2	7.45732
2	2	6.91601
2	2	6.25082
2	2	6.26951
2	2	7.00871
2	2	6.33069
2	2	6.58948
2	2	6.24443
1	1	-4.97173
2	2	6.64002
2	2	6.95058
2	2	6.66629
2	2	6.63232
2	2	6.24334
2	2	6.59589
2	2	6.53596
1	1	-3.58306
2	2	6.88581
2	2	6.72528
2	2	7.04475
2	2	6.88581
1	1	-4.75026
2	2	6.93329
2	2	6.24333
2	2	7.42864
1	1	-3.17263
2	2	6.24335
2	2	6.58143
2	2	6.89869
2	2	6.61968
1	1	-3.22894
1	1	-3.20251
1	1	-2.92387
2	2	6.69418
2	2	6.24336
2	2	7.00871
1	1	-2.54340
1	1	-3.96259
2	2	7.07020
2	2	6.68390
2	2	6.93142
2	2	6.65847
2	2	6.91537
1	1	-2.52653
2	2	6.26021
2	2	6.25382
2	2	6.24344
1	1	-3.74049
2	2	6.26179
2	2	6.24472
2	2	10.25477
2	2	6.24334
2	2	6.78232
2	2	6.59378
2	2	6.24342
2	2	6.52704
1	1	-3.27989
2	2	6.28024
2	2	9.94815
2	2	6.26708
2	2	6.78174
2	2	6.89963
2	2	6.24333
2	2	6.58169
2	2	6.27863
1	1	-2.04437
1	1	-2.90524
2	2	6.63657
2	2	6.24337
2	2	7.08155
2	2	6.25988
2	2	6.27638
2	2	6.25369
2	2	4.03427
2	2	6.70945
2	2	6.26862
1	1	-3.52123
1	1	-1.81256
1	1	-2.87620
2	2	6.85475
1	1	-4.21221
2	2	6.89586
2	2	6.67068
2	2	6.90094
2	2	6.62344
2	2	6.85252
1	1	-3.90041
1	1	-2.33820
2	2	6.95362
1	1	-3.22074
1	1	-5.04606
2	2	6.69795
2	2	6.28767
2	2	6.26015
2	2	6.67274
2	2	6.24339
2	2	6.71262
2	2	7.02874
1	1	-3.76025
2	2	6.37016
2	2	6.42482
2	2	6.51787
2	2	6.98577
2	2	6.89655
2	2	6.26890
2	2	3.53790
1	1	-3.74520
2	2	7.44440
1	1	-3.45981
1	1	-1.38551
2	2	6.61968
2	2	6.25803
2	2	6.91355
1	1	-4.26222
2	2	6.24345
2	2	6.24335
1	1	-3.52565
2	2	6.54307
2	2	6.59378
1	1	-1.31377
1	1	-4.03006
2	2	6.91355
2	2	7.20181
1	1	-2.08881
2	2	7.39625
2	2	6.82978
2	2	6.26561
1	1	-2.96743
2	2	6.65684
2	2	7.04213
2	2	6.29287
1	1	-3.19643
2	2	6.24440
2	2	6.28092
2	2	6.25031
1	1	-3.66478
2	2	6.90320
2	2	7.52439
2	2	6.26891
2	2	7.15619
2	2	6.24335
2	2	6.53791
2	2	6.66791
2	2	6.25430
2	2	6.24343
2	2	6.24333
2	2	6.88581
2	2	6.24335
2	2	2.06005
2	2	6.45077
2	2	6.34247
2	2	6.27676
2	2	6.24335
1	1	-3.52596
2	2	6.24373
2	2	6.59957
2	2	6.72306
2	2	6.24333
2	2	7.18640
1	1	-2.26021
2	2	6.60576
1	1	-3.27097
2	2	6.44694
1	1	-3.15862
2	2	6.88581
2	2	1.40342
2	2	6.27780
1	1	-1.83350
2	2	6.26315
1	1	-3.76905
2	2	9.88803
2	2	6.27994
2	2	6.96906
2	2	6.24337
2	2	6.30835
2	2	6.79137
2	2	6.26810
1	1	-3.69362
1	1	-2.51067
2	2	6.26887
1	1	-2.58589
1	1	-2.78267
2	2	6.70933
2	2	6.77621
2	2	6.65705
1	1	-4.12312
1	1	-2.95992
2	2	6.24345
1	1	-2.98471
2	2	6.89655
2	2	6.97461
1	1	-5.09927
2	2	6.24405
2	2	6.84219
2	2	6.55547
1	1	-2.72776
2	2	7.78141
2	2	7.31576
2	2	7.04443
2	2	9.03692
2	2	7.30944
1	1	-3.70463
2	2	6.88085
2	2	6.95040
2	2	6.67235
2	2	7.12785
1	1	-2.65590
1	1	-4.29910
2	2	6.26506
2	2	6.62700
2	2	6.84805
2	2	6.28137
2	2	8.53722
1	1	-3.28275
1	1	-2.46347
2	2	6.31408
2	2	5.74421
2	2	6.97351
2	2	6.65570
2	2	6.24365
2	2	6.63547
2	2	6.26266
2	2	6.24333
2	2	6.94399
2	2	6.54759
2	2	6.24339
2	2	6.88076
2	2	6.24361
1	1	-3.45667
1	1	-1.40497
2	2	6.85545
2	2	6.31431
2	2	6.27179
2	2	6.25914
2	2	6.27252
1	1	-1.99053
2	2	6.24365
2	2	7.26720
2	2	6.25780
2	2	6.67100
2	2	7.08366
2	2	6.24406
1	1	-3.94461
1	1	-3.79321
2	2	6.26747
2	2	6.60397
2	2	6.88581
1	1	-2.42430
1	1	-2.26715
2	2	8.90373
2	2	6.26434
2	2	6.41350
1	1	-3.04366
2	2	6.51113
2	2	6.25020
2	2	7.00865
1	1	-3.14424
2	2	6.88957
2	2	6.26887
2	2	6.89655
2	2	6.54290
1	1	-1.30112
2	2	7.13692
1	1	-6.43626
2	2	6.73082
1	1	-2.58781
2	2	6.25633
2	2	6.24338
1	1	-3.29880
1	1	-2.92479
2	2	6.85634
1	1	-4.24497
2	2	6.71957
1	1	-2.79918
2	2	6.24339
2	2	6.96314
1	1	-3.60651
2	2	6.92638
1	1	-3.67384
1	1	-2.60415
2	2	6.85475
1	1	-3.20140
2	2	6.78174
2	2	6.96314
2	2	6.24335
2	2	6.24452
2	2	6.27131
2	2	6.62803
2	2	6.32228
2	2	6.26887
2	2	6.31937
2	2	8.60704
2	2	6.64287
2	2	6.26266
2	2	6.67809
2	2	11.13796
1	1	-3.04366
2	2	6.25339
2	2	6.88950
2	2	6.72528
2	2	7.00871
2	2	6.84959
1	1	-3.54971
2	2	7.04475
2	2	5.70346
1	1	-2.12073
2	2	6.45229
1	1	-1.73682
2	2	6.50892
2	2	6.53518
2	2	7.08366
1	1	-3.88721
2	2	6.24335
2	2	7.28066
1	1	-4.91253
2	2	7.55156
1	1	-2.19232
2	2	6.24342
2	2	6.29369
1	1	-0.80119
2	2	6.24169
2	2	7.06144
2	2	6.26824
2	2	7.41204
2	2	6.88581
2	2	7.53101
2	2	7.12844
2	2	6.59957
2	2	6.26930
2	2	6.59957
2	2	6.24443
2	2	6.87284
2	2	6.88950
2	2	6.72528
2	2	6.29131
1	1	-2.71159
2	2	6.76073
1	1	-2.08706
2	2	6.26071
2	2	6.61346
2	2	6.24334
2	2	6.49729
2	2	6.24333
2	2	6.24532
2	2	6.35114
2	2	6.67235
2	2	7.21769
2	2	6.73082
1	1	-2.30565
2	2	7.00865
2	2	6.31641
1	1	-3.93457
2	2	6.24335
1	1	-2.83400
2	2	6.27156
2	2	6.59534
2	2	6.56079
2	2	6.24334
2	2	7.02464
2	2	6.73324
2	2	6.24443
1	1	-5.18683
2	2	7.00865
2	2	6.84242
2	2	6.19366
2	2	6.69556
2	2	6.24334
1	1	-3.06337
1	1	-2.92211
2	2	6.24342
1	1	-2.15090
2	2	11.06720
1	1	-2.27988
2	2	7.04613
2	2	7.02731
2	2	6.59249
2	2	7.17699
2	2	8.47111
2	2	6.85298
2	2	5.45279
1	1	-4.18879
2	2	6.24849
2	2	6.88950
1	1	-3.76415
2	2	6.26235
2	2	7.08155
2	2	6.50177
2	2	6.64580
2	2	6.92638
2	2	6.64110
2	2	6.88505
2	2	6.97401
1	1	-3.31637
2	2	6.24354
1	1	-2.90121
2	2	7.04475
2	2	6.32699
1	1	-4.29491
2	2	6.24404
2	2	6.72722
2	2	6.24429
2	2	6.27588
2	2	6.24336
2	2	6.24337
2	2	6.91575
2	2	6.59420
1	1	-1.26488
2	2	6.43241
2	2	6.65852
2	2	7.98312
2	2	6.26829
2	2	6.31150
2	2	6.24443
2	2	6.24347
2	2	6.84830
2	2	6.72722
2	2	6.58903
2	2	6.24336
2	2	6.75694
2	2	6.27156
1	1	-1.37779
2	2	7.08155
2	2	7.17023
2	2	6.73420
2	2	7.07233
2	2	6.61441
1	1	-2.89606
1	1	-4.90252
1	1	-6.75172
1	1	-4.29558
2	2	6.24339
2	2	6.62700
2	2	6.24353
2	2	6.27745
2	2	6.73381
2	2	6.74054
2	2	7.83846
2	2	6.24334
2	2	7.51321
2	2	7.09174
1	1	-3.15507
2	2	6.24346
2	2	6.24388
2	2	9.70490
1	1	-2.71262
2	2	6.73277
2	2	6.26266
2	2	6.79378
2	2	6.84341
2	2	6.86823
1	1	-2.57968
2	2	6.88172
2	2	6.26491
2	2	6.83909
2	2	6.51241
2	2	6.85252
2	2	7.19359
1	1	-2.60206
2	2	6.24345
1	1	-3.04957
2	2	6.72254
1	1	-2.86607
2	2	6.63816
2	2	6.88091
2	2	6.27410
2	2	7.13692
2	2	6.55176
1	1	-2.82660
1	1	-2.86842
2	2	7.04475
2	2	6.25799
2	2	7.26720
2	2	7.14569
2	2	6.24450
2	2	6.78712
2	2	6.83507
2	2	6.27850
2	2	6.49150
2	2	6.73439
2	2	6.73324
2	2	6.63894
2	2	6.24499
2	2	7.21779
2	2	6.27298
1	1	-2.67503
2	2	6.82553
2	2	6.65684
2	2	7.15619
2	2	6.85252
2	2	6.26609
2	2	7.10339
2	2	7.17404
2	2	2.06005
1	1	-3.75872
2	2	6.24364
2	2	6.24333
1	1	-1.97815
2	2	6.53905
2	2	6.97351
2	2	6.59957
2	2	6.24341
2	2	6.53206
1	1	-3.53681
2	2	6.24479
1	1	-3.57647
1	1	-4.30421
2	2	6.59957
2	2	6.24333
2	2	6.73324
2	2	7.21334
2	2	6.53358
1	1	-2.42976
2	2	6.24348
2	2	6.24952
2	2	6.29582
2	2	6.72924
1	1	-4.81021
2	2	7.02727
2	2	6.24337
2	2	7.04213
1	1	-2.52501
2	2	6.58495
2	2	6.42824
2	2	6.28573
2	2	6.76038
2	2	6.53435
1	1	-2.79893
2	2	6.88581
2	2	6.44739
1	1	-3.45981
2	2	6.27215
2	2	7.12844
2	2	6.63961
2	2	6.56805
2	2	6.73439
2	2	6.62960
2	2	6.24781
2	2	7.07020
2	2	6.54759
1	1	-3.45391
1	1	-3.73164
2	2	6.91331
1	1	-1.90160
1	1	-2.66374
2	2	6.26633
2	2	6.61441
1	1	-3.89739
2	2	6.27711
2	2	6.41160
1	1	-2.55276
2	2	6.58948
2	2	6.72965
1	1	-2.30416
2	2	7.05951
1	1	-2.08024
2	2	6.91186
2	2	6.97407
2	2	6.25086
2	2	6.85634
2	2	6.24334
2	2	6.89869
2	2	7.03962
2	2	9.32006
2	2	8.53297
2	2	6.42747
2	2	6.24434
2	2	6.85672
2	2	6.60924
2	2	6.85634
2	2	6.96924
2	2	8.50212
2	2	7.49456
2	2	6.61441
1	1	-5.44648
2	2	7.80990
2	2	6.29693
2	2	6.89681
2	2	8.07584
2	2	6.25551
2	2	6.51109
2	2	6.68146
2	2	6.29709
1	1	-3.48550
2	2	6.95999
2	2	6.24443
1	1	-2.96826
2	2	6.26854
1	1	-5.01986
1	1	-3.91270
2	2	6.79004
2	2	6.30215
2	2	6.50955
2	2	6.24334
2	2	6.72965
1	1	-4.28591
2	2	6.24339
2	2	6.24413
2	2	6.48352
2	2	6.24333
2	2	6.90320
2	2	6.26000
2	2	6.96202
2	2	6.24493
2	2	6.71064
2	2	6.24334
1	1	-3.17272
1	1	-2.74689
2	2	6.91355
2	2	10.49235
2	2	6.54713
2	2	7.45777
2	2	7.05951
2	2	7.03962
2	2	6.24333
2	2	6.26580
2	2	6.29298
2	2	6.61968
2	2	7.15619
2	2	6.61273
2	2	7.04258
1	1	-3.55491
1	1	-3.15663
2	2	6.85622
2	2	6.58251
2	2	6.26774
2	2	6.89655
2	2	6.26174
2	2	6.24344
1	1	-5.49346
2	2	7.04965
2	2	6.83837
2	2	6.24342
2	2	6.59957
2	2	6.87013
2	2	6.59957
1	1	-1.48574
2	2	9.49658
1	1	-2.04242
2	2	6.94399
1	1	-3.87376
2	2	6.79229
2	2	6.25619
2	2	5.02506
2	2	6.24346
2	2	6.27016
2	2	6.26336
2	2	6.71327
2	2	9.88402
2	2	6.88581
2	2	6.24520
2	2	6.47964
2	2	6.27131
2	2	6.24336
2	2	6.68824
2	2	6.88581
1	1	-3.15693
2	2	6.25903
2	2	7.28066
2	2	6.24362
1	1	-3.54087
2	2	6.88581
2	2	4.46602
2	2	6.59957
2	2	7.03406
1	1	-3.22287
2	2	7.75855
2	2	6.58495
2	2	6.29977
2	2	6.24881
2	2	6.85386
2	2	10.48696
1	1	-3.01829
2	2	6.72672
2	2	6.53267
2	2	6.85545
1	1	-3.23983
2	2	6.63547
1	1	-3.68420
1	1	-4.69480
2	2	7.13671
2	2	6.40875
2	2	6.24451
2	2	7.04475
2	2	6.85545
2	2	6.24339
2	2	7.54364
2	2	6.24336
2	2	6.37618
1	1	-2.60168
2	2	6.66189
2	2	6.27298
2	2	6.27486
2	2	6.91186
2	2	6.24443
1	1	-5.43998
2	2	6.89183
2	2	6.37341
2	2	7.32446
1	1	-3.98379
1	1	-1.45611
1	1	-7.18991
2	2	6.65117
2	2	6.69707
2	2	6.24333
2	2	6.35125
1	1	-3.47373
2	2	6.24334
2	2	6.27003
2	2	6.70415
1	1	-3.65422
2	2	6.89151
2	2	6.54872
2	2	6.76994
1	1	-2.77532
2	2	6.24619
2	2	6.88581
2	2	6.28801
2	2	7.46764
1	1	-3.02407
2	2	12.04198
1	1	-2.30011
2	2	6.24366
1	1	-4.11113
2	2	6.24342
2	2	6.88856
1	1	-2.84962
1	1	-3.01574
2	2	6.96924
2	2	6.24337
1	1	-1.98161
1	1	-1.65623
1	1	-2.62369
2	2	7.33425
2	2	6.27818
2	2	6.24336
2	2	7.08155
1	1	-6.69746
2	2	6.65570
1	1	-1.36489
2	2	6.24389
2	2	6.24334
2	2	6.94399
2	2	6.24335
2	2	7.08418
2	2	7.01301
1	1	-3.84969
1	1	-2.51169
2	2	6.24560
2	2	6.65074
2	2	6.27676
2	2	7.04933
1	1	-4.51668
1	1	-2.49473
2	2	6.46060
2	2	6.24342
2	2	10.65014
2	2	7.18640
1	1	-5.37833
1	1	-3.63587
2	2	6.91355
1	1	-3.90948
2	2	6.94671
2	2	6.67235
2	2	6.98492
2	2	6.26274
2	2	6.24345
2	2	6.25192
2	2	6.99158
2	2	6.51308
2	2	6.64287
2	2	6.93142
2	2	7.51133
2	2	6.64287
2	2	6.73324
2	2	6.71957
2	2	6.24334
2	2	6.91355
2	2	6.97782
1	1	-1.78099
2	2	6.73082
2	2	6.39754
2	2	7.06878
2	2	6.23809
2	2	7.15619
1	1	-5.33508
2	2	7.17319
1	1	-1.59927
1	1	-3.90959
2	2	6.25890
2	2	6.24333
1	1	-3.03580
2	2	6.33220
2	2	7.00338
2	2	6.27012
2	2	6.65684
2	2	6.77284
2	2	6.88581
1	1	-2.59497
1	1	-2.65597
1	1	-2.80860
2	2	6.24340
2	2	6.28800
1	1	-3.28615
2	2	6.24333
2	2	6.24334
2	2	7.21247
2	2	10.81166
2	2	9.83015
2	2	6.26917
2	2	8.52936
2	2	7.68982
2	2	8.19456
2	2	6.83759
2	2	6.24973
2	2	6.90320
2	2	6.67235
2	2	6.27143
2	2	6.24345
2	2	7.38825
2	2	6.65684
2	2	6.42760
2	2	6.26155
1	1	-3.44770
2	2	6.25014
2	2	7.28066
1	1	-4.35751
1	1	-3.23226
1	1	-2.91218
1	1	-3.52522
2	2	6.72528
2	2	6.32273
2	2	6.24993
2	2	8.77803
2	2	6.26302
2	2	12.43853
1	1	-2.47937
2	2	6.64484
2	2	7.04185
2	2	6.24443
2	2	7.80990
2	2	6.26561
1	1	-6.92767
2	2	6.25374
2	2	6.69950
2	2	6.25383
1	1	-2.77896
2	2	6.24339
1	1	-3.55208
2	2	6.61968
2	2	6.59378
2	2	6.32923
1	1	-2.83881
2	2	6.90604
1	1	-2.28578
1	1	-1.12448
2	2	6.59121
2	2	6.26364
2	2	4.76674
2	2	6.36715
2	2	6.84805
2	2	6.24474
1	1	-1.45648
2	2	6.33240
2	2	6.44109
2	2	6.88091
1	1	-2.88379
1	1	-3.48533
2	2	7.13692
2	2	6.24429
1	1	-2.13782
2	2	6.88592
2	2	6.67235
2	2	7.40231
1	1	-3.61108
2	2	5.17175
2	2	6.26917
1	1	-2.95528
1	1	-4.12137
2	2	7.09233
2	2	6.86827
1	1	-3.73164
2	2	6.85634
2	2	6.49259
2	2	6.24333
2	2	7.80990
1	1	-3.61320
2	2	6.25006
2	2	6.25072
1	1	-3.41781
2	2	5.32780
2	2	6.89869
2	2	6.41557
2	2	6.67147
2	2	7.15619
2	2	6.26576
2	2	6.72804
2	2	6.44282
1	1	-2.00117
2	2	6.58802
2	2	7.53764
1	1	-2.77507
2	2	6.89655
2	2	6.24911
1	1	-3.99356
2	2	6.61968
2	2	6.65074
1	1	-4.06079
2	2	6.27179
2	2	7.04475
1	1	-2.64048
2	2	6.45379
2	2	6.88581
2	2	7.20210
2	2	6.73420
1	1	-3.13874
1	1	-1.78735
2	2	6.26532
2	2	6.26561
2	2	6.77733
1	1	-2.79918
1	1	-2.95816
2	2	7.09740
2	2	6.90320
1	1	-2.86973
2	2	6.24342
2	2	6.26716
2	2	6.24762
2	2	8.11329
1	1	-2.79874
1	1	-3.58266
2	2	6.91186
2	2	7.00865
2	2	6.67563
1	1	-2.98843
2	2	6.47287
2	2	6.24357
2	2	6.70310
2	2	6.69556
2	2	6.38131
2	2	6.24341
2	2	6.98023
1	1	-3.26587
2	2	6.49650
2	2	6.46387
2	2	7.37321
2	2	6.24472
2	2	7.80990
2	2	6.66206
2	2	6.25934
2	2	5.95742
2	2	6.89655
2	2	13.51423
2	2	6.83536
2	2	6.88950
2	2	6.88904
2	2	6.57351
2	2	7.24647
2	2	6.25738
2	2	7.17729
2	2	6.70415
2	2	7.00005
2	2	6.51109
2	2	6.66155
2	2	7.05776
2	2	6.26000
1	1	-3.59240
2	2	10.77928
2	2	6.25760
1	1	-2.88097
1	1	-3.77897
1	1	-2.97902
1	1	-3.51634
1	1	-2.45909
2	2	6.24334
2	2	10.73046
2	2	6.24443
2	2	6.24626
2	2	6.76994
2	2	6.27298
2	2	7.15619
2	2	6.26824
2	2	6.88581
1	1	-5.27276
1	1	-2.79933
2	2	6.86919
2	2	6.28105
1	1	-3.14424
2	2	6.91237
2	2	6.71107
2	2	6.65684
2	2	6.25125
2	2	6.27752
2	2	6.62700
2	2	6.65117
2	2	7.14123
2	2	6.65485
2	2	6.95040
2	2	7.12844
1	1	-3.75156
2	2	6.24390
2	2	6.85252
2	2	6.88856
1	1	-2.89091
2	2	6.26890
1	1	-2.59535
2	2	6.62426
2	2	6.69795
2	2	6.25256
2	2	8.96989
2	2	6.88699
1	1	-2.99689
2	2	6.71957
2	2	6.26792
1	1	-2.00214
1	1	-2.72668
2	2	7.05951
2	2	6.28199
1	1	-3.33578
2	2	6.26132
2	2	6.24342
1	1	-5.06023
2	2	6.84219
2	2	6.58756
2	2	6.24339
1	1	-2.94751
2	2	6.24384
1	1	-1.39800
1	1	-3.65919
2	2	6.49837
1	1	-3.52565
2	2	6.78712
2	2	5.99267
2	2	6.24356
2	2	6.28948
2	2	6.67053
2	2	6.86551
2	2	6.96906
2	2	6.72965
2	2	6.55023
2	2	6.57170
1	1	-1.99899
2	2	7.06589
1	1	-0.73792
2	2	6.65074
1	1	-1.34403
2	2	6.24338
2	2	7.04429
2	2	6.78232
2	2	6.65684
2	2	7.17404
2	2	6.58169
2	2	6.81965
2	2	7.03962
2	2	6.73324
2	2	7.37080
2	2	6.24439
2	2	6.25146
2	2	7.15619
2	2	6.27799
1	1	-3.29561
2	2	6.24334
2	2	6.55303
2	2	6.25860
2	2	8.26653
2	2	4.92377
2	2	6.24344
2	2	6.27156
2	2	6.72528
2	2	6.42657
2	2	6.24344
1	1	-2.62549
2	2	6.24336
2	2	6.69765
2	2	6.78232
1	1	-1.60528
2	2	6.84959
2	2	6.25016
2	2	6.96825
2	2	7.13692
2	2	6.77783
1	1	-2.81601
2	2	6.24334
2	2	6.51711
2	2	6.28621
2	2	6.26337
1	1	-1.46532
2	2	6.29870
2	2	6.58169
2	2	6.26561
1	1	-3.52195
2	2	6.26260
1	1	-3.73700
2	2	6.26168
2	2	6.60434
2	2	6.25716
1	1	-4.51055
1	1	-7.37258
2	2	6.60620
2	2	6.25397
2	2	6.51711
2	2	6.24443
1	1	-4.86939
1	1	-3.73164
2	2	7.99606
2	2	6.37349
1	1	-3.14945
1	1	-2.60415
2	2	6.82684
2	2	6.98023
1	1	-4.23991
1	1	-5.46882
2	2	6.27908
2	2	6.24333
2	2	6.67809
2	2	6.28011
2	2	7.42758
1	1	-3.46718
2	2	6.25439
2	2	6.27146
2	2	6.62385
1	1	-1.76239
2	2	6.27676
1	1	-3.86700
2	2	6.26074
2	2	7.07095
2	2	6.65074
2	2	7.01476
2	2	6.37352
1	1	-3.28694
2	2	6.24365
2	2	6.26694
2	2	6.72264
2	2	6.29335
2	2	7.00871
2	2	6.24400
2	2	6.40800
2	2	7.08155
2	2	6.26844
2	2	7.09112
2	2	6.27251
2	2	6.77284
2	2	6.65684
2	2	6.24333
1	1	-2.91152
2	2	6.83536
2	2	7.28066
1	1	-3.00195
2	2	6.24334
1	1	-1.63163
2	2	7.11878
2	2	7.15619
1	1	-4.26990
2	2	6.26586
1	1	-3.39973
2	2	6.24339
2	2	6.24371
2	2	6.97768
2	2	6.69950
2	2	6.44739
1	1	-2.47205
2	2	6.62700
2	2	7.40586
1	1	-3.57260
2	2	10.03418
2	2	6.80550
2	2	6.73324
2	2	6.24334
2	2	6.29671
1	1	-3.39513
2	2	6.84358
2	2	7.03406
2	2	6.25763
1	1	-2.09178
2	2	6.87765
2	2	6.24334
2	2	6.85252
1	1	-1.77429
1	1	-3.10507
2	2	11.66220
2	2	6.51903
2	2	6.24533
2	2	6.97455
2	2	7.15852
2	2	7.00871
2	2	11.43312
2	2	6.69175
2	2	5.57967
2	2	6.71257
2	2	12.01423
1	1	-4.04106
2	2	6.70456
2	2	7.13692
2	2	4.12812
2	2	6.73188
2	2	6.38092
1	1	-3.11327
2	2	6.24335
2	2	6.24333
2	2	6.14944
2	2	6.71262
2	2	6.39840
2	2	1.52523
2	2	6.29142
1	1	-4.31314
1	1	-3.26966
2	2	6.26694
2	2	6.84959
2	2	6.95108
2	2	6.24537
2	2	7.16523
2	2	6.24333
2	2	6.26696
1	1	-4.97173
2	2	6.24635
2	2	6.88581
2	2	6.25053
1	1	-1.91288
2	2	6.88904
2	2	6.59957
2	2	5.80537
2	2	7.00865
2	2	6.26042
2	2	6.24334
2	2	6.24362
2	2	6.24334
2	2	6.38261
2	2	6.96906
2	2	6.26708
2	2	7.00900
2	2	6.93142
2	2	5.81049
2	2	6.64476
1	1	-1.59927
2	2	6.27130
2	2	6.58495
1	1	-3.20576
2	2	6.24479
2	2	7.27836
1	1	-2.33078
2	2	6.96906
2	2	6.83507
1	1	-1.95279
2	2	6.89655
2	2	7.11878
2	2	10.96770
2	2	6.85545
2	2	6.88100
2	2	1.32940
1	1	-2.44387
1	1	-3.17263
1	1	-2.63756
2	2	6.89655
2	2	6.78232
1	1	-2.05515
1	1	-2.14714
2	2	6.91601
1	1	-3.55197
2	2	6.27156
2	2	7.15619
2	2	6.88856
2	2	6.26729
2	2	6.87102
2	2	6.26906
1	1	-4.27795
2	2	6.93142
1	1	-4.88075
1	1	-2.65540
2	2	6.72965
2	2	6.65570
2	2	7.70220
2	2	6.28907
2	2	7.71505
2	2	6.25440
2	2	6.98148
2	2	6.55547
2	2	6.26074
2	2	6.49963
2	2	8.78640
2	2	6.24335
2	2	6.57395
2	2	6.25724
2	2	6.24362
2	2	6.70415
1	1	-2.10644
2	2	7.00871
2	2	6.86551
1	1	-4.03683
2	2	6.87460
2	2	8.39590
2	2	6.88856
2	2	6.48121
2	2	6.24334
2	2	6.85622
1	1	-4.14653
2	2	6.57747
2	2	7.08155
2	2	6.24335
2	2	6.24352
2	2	6.73439
2	2	6.78904
2	2	7.03406
2	2	6.68824
2	2	6.72254
2	2	6.26930
2	2	8.84860
2	2	6.56242
2	2	7.07112
2	2	6.61968
2	2	6.29862
2	2	6.91355
1	1	-5.16235
2	2	6.86871
1	1	-3.44620
2	2	6.64484
1	1	-2.68484
1	1	-3.91270
2	2	6.24472
2	2	6.75714
2	2	6.61968
2	2	6.83934
2	2	6.73263
2	2	4.95617
1	1	-4.11532
2	2	6.72965
2	2	6.71726
2	2	6.95040
1	1	-3.28615
2	2	6.91186
2	2	7.11055
2	2	6.42722
2	2	6.25551
2	2	6.74647
1	1	-3.03580
2	2	6.30464
2	2	6.33413
1	1	-3.10246
1	1	-2.87126
2	2	6.77212
2	2	6.24568
2	2	7.63787
2	2	7.43608
2	2	6.24344
2	2	6.55547
2	2	6.89655
2	2	6.97455
2	2	7.26633
2	2	5.68215
2	2	6.26887
2	2	6.85622
2	2	6.24482
2	2	6.85743
2	2	6.27588
2	2	6.74452
1	1	-2.73131
2	2	6.43612
2	2	6.27461
2	2	6.90836
2	2	6.39989
2	2	6.25369
2	2	6.25543
2	2	6.97260
2	2	6.24450
2	2	6.73324
2	2	6.64458
1	1	-1.43734
1	1	-2.92373
2	2	7.23004
2	2	10.53812
2	2	6.74187
2	2	6.30516
2	2	9.20882
2	2	6.70415
2	2	6.25069
2	2	7.32535
2	2	6.73324
2	2	7.50799
1	1	-1.99053
2	2	6.51148
2	2	12.42329
2	2	6.88856
1	1	-2.91780
2	2	12.51911
1	1	-3.25347
2	2	7.97344
2	2	7.28066
2	2	6.30903
2	2	6.44491
2	2	6.78904
1	1	-2.22695
2	2	6.59624
1	1	-2.32635
1	1	-3.66252
2	2	6.67688
2	2	7.00871
2	2	7.19355
2	2	6.26074
2	2	6.61968
2	2	6.58978
2	2	6.96314
2	2	6.24334
2	2	6.42732
1	1	-2.77696
2	2	6.26266
2	2	6.24430
2	2	6.35016
2	2	6.35031
2	2	6.66629
2	2	6.73439
2	2	7.04475
2	2	7.59037
2	2	6.69950
1	1	-4.08874
2	2	6.59378
2	2	6.24337
2	2	6.37234
1	1	-3.34430
1	1	-3.91562
2	2	6.52162
2	2	6.41828
2	2	6.28409
1	1	-3.70477
2	2	6.26315
2	2	6.24562
2	2	6.85252
2	2	7.08155
2	2	7.19355
2	2	6.95999
2	2	6.62715
1	1	-5.19828
2	2	6.28409
1	1	-5.59961
2	2	6.24334
2	2	6.65630
2	2	7.00865
2	2	6.24342
2	2	6.24385
2	2	6.27125
2	2	6.32854
2	2	6.24334
2	2	6.71726
1	1	-4.91369
2	2	1.14726
2	2	6.24348
2	2	6.24334
2	2	6.92503
2	2	7.00865
2	2	6.71726
2	2	6.85634
2	2	5.17850
2	2	8.00117
1	1	-3.45667
2	2	7.41893
2	2	6.93142
2	2	6.66945
2	2	6.37972
2	2	6.26922
2	2	6.69011
2	2	7.08867
1	1	-2.35894
2	2	6.27676
2	2	12.39194
2	2	6.93458
1	1	-4.79613
2	2	6.29988
1	1	-3.52137
2	2	6.85622
2	2	6.24440
1	1	-3.02305
2	2	7.43052
2	2	8.57286
2	2	6.27084
2	2	6.24337
1	1	-3.25547
1	1	-1.40396
2	2	6.84805
2	2	6.66647
1	1	-2.26717
2	2	6.88581
2	2	6.90836
1	1	-5.61587
2	2	6.25257
1	1	-1.16260
1	1	-3.41873
